,business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,url,Latitude,Longitude,transit,driving,uberVtransit,cumulativeTime
0,OPERATIONAL,"{'location': {'lat': 41.4037632, 'lng': 2.2137468}, 'viewport': {'northeast': {'lat': 41.40504462989272, 'lng': 2.215187629892723}, 'southwest': {'lat': 41.40234497010728, 'lng': 2.212487970107278}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Best Front Maritim Barcelona,{'open_now': True},"[{'height': 2000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100280750072276416506"">A Google User</a>'], 'photo_reference': 'ATJ83ziQvfOXcQeQJkfEHXDottlX2fDwfny69E0VwY_bUnVegK49WrbY2jz5ozfX_0BMXOqWLOn962C_KNAYhCDwsUsxUoO3n85jcLqM-M6IBMFqW4SNJxNJpNICqlCCQXIuhFfhv2hIJqG1xdatPVnv7V_PU1jquM343hSGdKkDSV3rV06t', 'width': 3000}]",ChIJqXDMylyjpBIR4HiDQGgmnpI,"{'compound_code': 'C637+GG Barcelona, Spain', 'global_code': '8FH4C637+GG'}",3.9,ChIJqXDMylyjpBIR4HiDQGgmnpI,GOOGLE,"['gym', 'bar', 'lodging', 'parking', 'restaurant', 'food', 'health', 'point_of_interest', 'establishment']",1517,"Passeig de Garcia Fària, 69, Barcelona",https://www.google.com/maps/place/?q=place_id:ChIJqXDMylyjpBIR4HiDQGgmnpI,41.4037632,2.2137468,"{'Sagranda': {'destination_addresses': ['C/ de Mallorca, 401, 08013 Barcelona, Spain'], 'origin_addresses': ['Passeig de Garcia Fària, 69, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '5.0 km', 'value': 5032}, 'duration': {'text': '37 mins', 'value': 2213}, 'fare': {'currency': 'EUR', 'text': '€4.80', 'value': 4.8}, 'status': 'OK'}]}], 'status': 'OK'}, 'Batllo': {'destination_addresses': ['Pg. de Gràcia, 43, 08007 Barcelona, Spain'], 'origin_addresses': ['Passeig de Garcia Fària, 69, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '8.2 km', 'value': 8230}, 'duration': {'text': '36 mins', 'value': 2162}, 'fare': {'currency': 'EUR', 'text': '€4.80', 'value': 4.8}, 'status': 'OK'}]}], 'status': 'OK'}, 'Gothic': {'destination_addresses': ['Gothic Quarter, Barcelona, Spain'], 'origin_addresses': ['Passeig de Garcia Fària, 69, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '6.0 km', 'value': 6049}, 'duration': {'text': '35 mins', 'value': 2108}, 'fare': {'currency': 'EUR', 'text': '€2.40', 'value': 2.4}, 'status': 'OK'}]}], 'status': 'OK'}, 'Music': {'destination_addresses': ['C/ Palau de la Música, 4-6, 08003 Barcelona, Spain'], 'origin_addresses': ['Passeig de Garcia Fària, 69, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '7.3 km', 'value': 7253}, 'duration': {'text': '27 mins', 'value': 1632}, 'fare': {'currency': 'EUR', 'text': '€2.40', 'value': 2.4}, 'status': 'OK'}]}], 'status': 'OK'}, 'Guell': {'destination_addresses': ['Park Güell, 08024 Barcelona, Spain'], 'origin_addresses': ['Passeig de Garcia Fària, 69, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '11.9 km', 'value': 11906}, 'duration': {'text': '59 mins', 'value': 3528}, 'fare': {'currency': 'EUR', 'text': '€4.80', 'value': 4.8}, 'status': 'OK'}]}], 'status': 'OK'}}","{'Sagranda': {'destination_addresses': ['C/ de Mallorca, 401, 08013 Barcelona, Spain'], 'origin_addresses': ['Passeig de Garcia Fària, 69, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '4.9 km', 'value': 4882}, 'duration': {'text': '18 mins', 'value': 1109}, 'status': 'OK'}]}], 'status': 'OK'}, 'Batllo': {'destination_addresses': ['Pg. de Gràcia, 43, 08007 Barcelona, Spain'], 'origin_addresses': ['Passeig de Garcia Fària, 69, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '5.4 km', 'value': 5360}, 'duration': {'text': '18 mins', 'value': 1088}, 'status': 'OK'}]}], 'status': 'OK'}, 'Gothic': {'destination_addresses': ['Gothic Quarter, Barcelona, Spain'], 'origin_addresses': ['Passeig de Garcia Fària, 69, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '5.1 km', 'value': 5109}, 'duration': {'text': '13 mins', 'value': 781}, 'status': 'OK'}]}], 'status': 'OK'}, 'Music': {'destination_addresses': ['C/ Palau de la Música, 4-6, 08003 Barcelona, Spain'], 'origin_addresses': ['Passeig de Garcia Fària, 69, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '6.3 km', 'value': 6269}, 'duration': {'text': '22 mins', 'value': 1291}, 'status': 'OK'}]}], 'status': 'OK'}, 'Guell': {'destination_addresses': ['Park Güell, 08024 Barcelona, Spain'], 'origin_addresses': ['Passeig de Garcia Fària, 69, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '6.5 km', 'value': 6461}, 'duration': {'text': '23 mins', 'value': 1406}, 'status': 'OK'}]}], 'status': 'OK'}}","{'Sagranda': -1104, 'Batllo': -1074, 'Gothic': -1327, 'Music': -341, 'Guell': -2122}",-5968
1,OPERATIONAL,"{'location': {'lat': 41.4354725, 'lng': 2.1815925}, 'viewport': {'northeast': {'lat': 41.43663172989272, 'lng': 2.183119329892722}, 'southwest': {'lat': 41.43393207010728, 'lng': 2.180419670107277}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,ibis Barcelona Meridiana,,"[{'height': 1334, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109145143237110614235"">Hotel Ibis Barcelona Meridiana</a>'], 'photo_reference': 'ATJ83zhFR7qBoi8JAlEY85HMv2IyrUVBEfO25VR85X7bullp_xWo9HTAmHTBYr0hpcsVmnhmhk_9h7a_qyKAXXb58sWrlWjz8gbytEY55Nex-238d_ZcCwq9KORHN-Lfc_BlBFcgFW8HZxkInRfcMocH_VHmXCQkqi9ULvbybtFy6Pcf8PK9', 'width': 2000}]",ChIJwSQtKCe9pBIRaKoEyhMKm6M,"{'compound_code': 'C5PJ+5J Barcelona, Spain', 'global_code': '8FH4C5PJ+5J'}",4.1,ChIJwSQtKCe9pBIRaKoEyhMKm6M,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",1954,"Passeig d'Andreu Nin, 9, Barcelona",https://www.google.com/maps/place/?q=place_id:ChIJwSQtKCe9pBIRaKoEyhMKm6M,41.4354725,2.1815925,"{'Sagranda': {'destination_addresses': ['C/ de Mallorca, 401, 08013 Barcelona, Spain'], 'origin_addresses': [""Passeig d'Andreu Nin, 9, 08016 Barcelona, Spain""], 'rows': [{'elements': [{'distance': {'text': '5.0 km', 'value': 4958}, 'duration': {'text': '26 mins', 'value': 1581}, 'fare': {'currency': 'EUR', 'text': '€2.40', 'value': 2.4}, 'status': 'OK'}]}], 'status': 'OK'}, 'Batllo': {'destination_addresses': ['Pg. de Gràcia, 43, 08007 Barcelona, Spain'], 'origin_addresses': [""Passeig d'Andreu Nin, 9, 08016 Barcelona, Spain""], 'rows': [{'elements': [{'distance': {'text': '7.7 km', 'value': 7719}, 'duration': {'text': '41 mins', 'value': 2443}, 'fare': {'currency': 'EUR', 'text': '€2.40', 'value': 2.4}, 'status': 'OK'}]}], 'status': 'OK'}, 'Gothic': {'destination_addresses': ['Gothic Quarter, Barcelona, Spain'], 'origin_addresses': [""Passeig d'Andreu Nin, 9, 08016 Barcelona, Spain""], 'rows': [{'elements': [{'distance': {'text': '8.9 km', 'value': 8862}, 'duration': {'text': '44 mins', 'value': 2645}, 'fare': {'currency': 'EUR', 'text': '€4.80', 'value': 4.8}, 'status': 'OK'}]}], 'status': 'OK'}, 'Music': {'destination_addresses': ['C/ Palau de la Música, 4-6, 08003 Barcelona, Spain'], 'origin_addresses': [""Passeig d'Andreu Nin, 9, 08016 Barcelona, Spain""], 'rows': [{'elements': [{'distance': {'text': '7.4 km', 'value': 7372}, 'duration': {'text': '34 mins', 'value': 2024}, 'fare': {'currency': 'EUR', 'text': '€2.40', 'value': 2.4}, 'status': 'OK'}]}], 'status': 'OK'}, 'Guell': {'destination_addresses': ['Park Güell, 08024 Barcelona, Spain'], 'origin_addresses': [""Passeig d'Andreu Nin, 9, 08016 Barcelona, Spain""], 'rows': [{'elements': [{'distance': {'text': '5.1 km', 'value': 5082}, 'duration': {'text': '38 mins', 'value': 2272}, 'fare': {'currency': 'EUR', 'text': '€2.40', 'value': 2.4}, 'status': 'OK'}]}], 'status': 'OK'}}","{'Sagranda': {'destination_addresses': ['C/ de Mallorca, 401, 08013 Barcelona, Spain'], 'origin_addresses': [""Passeig d'Andreu Nin, 9, 08016 Barcelona, Spain""], 'rows': [{'elements': [{'distance': {'text': '4.7 km', 'value': 4704}, 'duration': {'text': '16 mins', 'value': 987}, 'status': 'OK'}]}], 'status': 'OK'}, 'Batllo': {'destination_addresses': ['Pg. de Gràcia, 43, 08007 Barcelona, Spain'], 'origin_addresses': [""Passeig d'Andreu Nin, 9, 08016 Barcelona, Spain""], 'rows': [{'elements': [{'distance': {'text': '6.0 km', 'value': 5960}, 'duration': {'text': '19 mins', 'value': 1119}, 'status': 'OK'}]}], 'status': 'OK'}, 'Gothic': {'destination_addresses': ['Gothic Quarter, Barcelona, Spain'], 'origin_addresses': [""Passeig d'Andreu Nin, 9, 08016 Barcelona, Spain""], 'rows': [{'elements': [{'distance': {'text': '13.5 km', 'value': 13497}, 'duration': {'text': '25 mins', 'value': 1499}, 'status': 'OK'}]}], 'status': 'OK'}, 'Music': {'destination_addresses': ['C/ Palau de la Música, 4-6, 08003 Barcelona, Spain'], 'origin_addresses': [""Passeig d'Andreu Nin, 9, 08016 Barcelona, Spain""], 'rows': [{'elements': [{'distance': {'text': '7.0 km', 'value': 7011}, 'duration': {'text': '24 mins', 'value': 1460}, 'status': 'OK'}]}], 'status': 'OK'}, 'Guell': {'destination_addresses': ['Park Güell, 08024 Barcelona, Spain'], 'origin_addresses': [""Passeig d'Andreu Nin, 9, 08016 Barcelona, Spain""], 'rows': [{'elements': [{'distance': {'text': '4.4 km', 'value': 4381}, 'duration': {'text': '15 mins', 'value': 885}, 'status': 'OK'}]}], 'status': 'OK'}}","{'Sagranda': -594, 'Batllo': -1324, 'Gothic': -1146, 'Music': -564, 'Guell': -1387}",-5015
2,OPERATIONAL,"{'location': {'lat': 41.4109339, 'lng': 2.2186667}, 'viewport': {'northeast': {'lat': 41.41242372989272, 'lng': 2.220221679892722}, 'southwest': {'lat': 41.40972407010728, 'lng': 2.217522020107277}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Barcelona Princess,{'open_now': True},"[{'height': 4912, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107748047191874997279"">A Google User</a>'], 'photo_reference': 'ATJ83zhth3tEIYcGb9usmX6tvUWawqcnL-tDEOetIKrg19jwFZLuo5KpHK_ISuBEpPrfi1CQQ-D-p1tfyMrr3XBD9rrDFXo3mHSi75Z9nje3t-DT0au_YlfJxALHJYj8CqTwzdLuhR1bqHyDoF3vzMc7j-ANfImb9Q7_9lAivwSJXuu9yDm6', 'width': 7360}]",ChIJAdWMNVejpBIRl5aR7f7ufQs,"{'compound_code': 'C669+9F Barcelona, Spain', 'global_code': '8FH4C669+9F'}",4.2,ChIJAdWMNVejpBIRl5aR7f7ufQs,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",4827,"Av. Diagonal, 1, Barcelona",https://www.google.com/maps/place/?q=place_id:ChIJAdWMNVejpBIRl5aR7f7ufQs,41.4109339,2.2186667,"{'Sagranda': {'destination_addresses': ['C/ de Mallorca, 401, 08013 Barcelona, Spain'], 'origin_addresses': ['Av. Diagonal, 1, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '5.2 km', 'value': 5165}, 'duration': {'text': '29 mins', 'value': 1717}, 'fare': {'currency': 'EUR', 'text': '€4.80', 'value': 4.8}, 'status': 'OK'}]}], 'status': 'OK'}, 'Batllo': {'destination_addresses': ['Pg. de Gràcia, 43, 08007 Barcelona, Spain'], 'origin_addresses': ['Av. Diagonal, 1, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '8.9 km', 'value': 8895}, 'duration': {'text': '38 mins', 'value': 2264}, 'fare': {'currency': 'EUR', 'text': '€4.80', 'value': 4.8}, 'status': 'OK'}]}], 'status': 'OK'}, 'Gothic': {'destination_addresses': ['Gothic Quarter, Barcelona, Spain'], 'origin_addresses': ['Av. Diagonal, 1, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '6.5 km', 'value': 6472}, 'duration': {'text': '36 mins', 'value': 2147}, 'fare': {'currency': 'EUR', 'text': '€2.40', 'value': 2.4}, 'status': 'OK'}]}], 'status': 'OK'}, 'Music': {'destination_addresses': ['C/ Palau de la Música, 4-6, 08003 Barcelona, Spain'], 'origin_addresses': ['Av. Diagonal, 1, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '7.9 km', 'value': 7918}, 'duration': {'text': '29 mins', 'value': 1734}, 'fare': {'currency': 'EUR', 'text': '€2.40', 'value': 2.4}, 'status': 'OK'}]}], 'status': 'OK'}, 'Guell': {'destination_addresses': ['Park Güell, 08024 Barcelona, Spain'], 'origin_addresses': ['Av. Diagonal, 1, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '8.5 km', 'value': 8453}, 'duration': {'text': '47 mins', 'value': 2804}, 'fare': {'currency': 'EUR', 'text': '€4.80', 'value': 4.8}, 'status': 'OK'}]}], 'status': 'OK'}}","{'Sagranda': {'destination_addresses': ['C/ de Mallorca, 401, 08013 Barcelona, Spain'], 'origin_addresses': ['Av. Diagonal, 1, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '5.2 km', 'value': 5211}, 'duration': {'text': '21 mins', 'value': 1241}, 'status': 'OK'}]}], 'status': 'OK'}, 'Batllo': {'destination_addresses': ['Pg. de Gràcia, 43, 08007 Barcelona, Spain'], 'origin_addresses': ['Av. Diagonal, 1, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '5.7 km', 'value': 5689}, 'duration': {'text': '20 mins', 'value': 1220}, 'status': 'OK'}]}], 'status': 'OK'}, 'Gothic': {'destination_addresses': ['Gothic Quarter, Barcelona, Spain'], 'origin_addresses': ['Av. Diagonal, 1, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '5.7 km', 'value': 5745}, 'duration': {'text': '16 mins', 'value': 957}, 'status': 'OK'}]}], 'status': 'OK'}, 'Music': {'destination_addresses': ['C/ Palau de la Música, 4-6, 08003 Barcelona, Spain'], 'origin_addresses': ['Av. Diagonal, 1, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '6.9 km', 'value': 6904}, 'duration': {'text': '24 mins', 'value': 1467}, 'status': 'OK'}]}], 'status': 'OK'}, 'Guell': {'destination_addresses': ['Park Güell, 08024 Barcelona, Spain'], 'origin_addresses': ['Av. Diagonal, 1, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '13.5 km', 'value': 13536}, 'duration': {'text': '22 mins', 'value': 1314}, 'status': 'OK'}]}], 'status': 'OK'}}","{'Sagranda': -476, 'Batllo': -1044, 'Gothic': -1190, 'Music': -267, 'Guell': -1490}",-4467
3,OPERATIONAL,"{'location': {'lat': 41.4122165, 'lng': 2.2198289}, 'viewport': {'northeast': {'lat': 41.41344127989272, 'lng': 2.221016979892722}, 'southwest': {'lat': 41.41074162010727, 'lng': 2.218317320107277}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel SB Diagonal Zero Barcelona,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104528731639961078860"">Hotel SB Diagonal Zero Barcelona</a>'], 'photo_reference': 'ATJ83zj1UnKCUortO1oakS5yt6OYeFu4CplXFB7dVBi13Gxvik_E07G8XrtHArDNPTkO4R8pDdqLJ_lXakfGBcSUxYgvKlO9HT-kz4muLY3KRnPn8pNGrGjNVCXOH2IK0-UcZbj1OzfaFdHU-xIGJIUB1jqcCPqwmBpN7hq_JpbQ9TXzfwaa', 'width': 6000}]",ChIJ70bmJFejpBIRA8HWp-8hMJE,"{'compound_code': 'C669+VW Barcelona, Spain', 'global_code': '8FH4C669+VW'}",4.1,ChIJ70bmJFejpBIRA8HWp-8hMJE,GOOGLE,"['spa', 'lodging', 'point_of_interest', 'establishment']",3272,"Pl. de Llevant, s/n, Barcelona",https://www.google.com/maps/place/?q=place_id:ChIJ70bmJFejpBIRA8HWp-8hMJE,41.4122165,2.2198289,"{'Sagranda': {'destination_addresses': ['C/ de Mallorca, 401, 08013 Barcelona, Spain'], 'origin_addresses': ['Pl. de Llevant, s/n, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '5.4 km', 'value': 5363}, 'duration': {'text': '32 mins', 'value': 1898}, 'fare': {'currency': 'EUR', 'text': '€4.80', 'value': 4.8}, 'status': 'OK'}]}], 'status': 'OK'}, 'Batllo': {'destination_addresses': ['Pg. de Gràcia, 43, 08007 Barcelona, Spain'], 'origin_addresses': ['Pl. de Llevant, s/n, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '10.7 km', 'value': 10696}, 'duration': {'text': '45 mins', 'value': 2709}, 'fare': {'currency': 'EUR', 'text': '€2.40', 'value': 2.4}, 'status': 'OK'}]}], 'status': 'OK'}, 'Gothic': {'destination_addresses': ['Gothic Quarter, Barcelona, Spain'], 'origin_addresses': ['Pl. de Llevant, s/n, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '6.7 km', 'value': 6747}, 'duration': {'text': '36 mins', 'value': 2130}, 'fare': {'currency': 'EUR', 'text': '€2.40', 'value': 2.4}, 'status': 'OK'}]}], 'status': 'OK'}, 'Music': {'destination_addresses': ['C/ Palau de la Música, 4-6, 08003 Barcelona, Spain'], 'origin_addresses': ['Pl. de Llevant, s/n, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '8.1 km', 'value': 8116}, 'duration': {'text': '32 mins', 'value': 1915}, 'fare': {'currency': 'EUR', 'text': '€2.40', 'value': 2.4}, 'status': 'OK'}]}], 'status': 'OK'}, 'Guell': {'destination_addresses': ['Park Güell, 08024 Barcelona, Spain'], 'origin_addresses': ['Pl. de Llevant, s/n, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '8.7 km', 'value': 8651}, 'duration': {'text': '50 mins', 'value': 2985}, 'fare': {'currency': 'EUR', 'text': '€4.80', 'value': 4.8}, 'status': 'OK'}]}], 'status': 'OK'}}","{'Sagranda': {'destination_addresses': ['C/ de Mallorca, 401, 08013 Barcelona, Spain'], 'origin_addresses': ['Pl. de Llevant, s/n, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '5.2 km', 'value': 5172}, 'duration': {'text': '20 mins', 'value': 1219}, 'status': 'OK'}]}], 'status': 'OK'}, 'Batllo': {'destination_addresses': ['Pg. de Gràcia, 43, 08007 Barcelona, Spain'], 'origin_addresses': ['Pl. de Llevant, s/n, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '5.6 km', 'value': 5650}, 'duration': {'text': '20 mins', 'value': 1198}, 'status': 'OK'}]}], 'status': 'OK'}, 'Gothic': {'destination_addresses': ['Gothic Quarter, Barcelona, Spain'], 'origin_addresses': ['Pl. de Llevant, s/n, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '5.9 km', 'value': 5868}, 'duration': {'text': '17 mins', 'value': 1007}, 'status': 'OK'}]}], 'status': 'OK'}, 'Music': {'destination_addresses': ['C/ Palau de la Música, 4-6, 08003 Barcelona, Spain'], 'origin_addresses': ['Pl. de Llevant, s/n, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '6.7 km', 'value': 6701}, 'duration': {'text': '26 mins', 'value': 1539}, 'status': 'OK'}]}], 'status': 'OK'}, 'Guell': {'destination_addresses': ['Park Güell, 08024 Barcelona, Spain'], 'origin_addresses': ['Pl. de Llevant, s/n, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '13.7 km', 'value': 13660}, 'duration': {'text': '23 mins', 'value': 1364}, 'status': 'OK'}]}], 'status': 'OK'}}","{'Sagranda': -679, 'Batllo': -1511, 'Gothic': -1123, 'Music': -376, 'Guell': -1621}",-5310
4,OPERATIONAL,"{'location': {'lat': 41.4022663, 'lng': 2.2116703}, 'viewport': {'northeast': {'lat': 41.40377087989273, 'lng': 2.213359579892722}, 'southwest': {'lat': 41.40107122010728, 'lng': 2.210659920107277}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Occidental Atenea Mar,,"[{'height': 1333, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112120086045477402251"">A Google User</a>'], 'photo_reference': 'ATJ83zj921vZ16EGNe9uIOadEOci7q0CJdWlo-5OFRSqrKrgB2CuBudHqgJWDC0LcqrJJIsTxHjc2vqn1COSaNpG2o8fi7dL_vN4h__8kdvV4JgXeK4MyxO5LFq-AqfqH8lX-bua9eE0lDMPamFZIZkgMfu3u5api939Mrp4GmNz20npZd9T', 'width': 2000}]",ChIJH1pf90KjpBIRToBqpJcl-Bs,"{'compound_code': 'C626+WM Barcelona, Spain', 'global_code': '8FH4C626+WM'}",4.2,ChIJH1pf90KjpBIRToBqpJcl-Bs,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",1825,"Passeig de Garcia Fària, 37-47, Barcelona",https://www.google.com/maps/place/?q=place_id:ChIJH1pf90KjpBIRToBqpJcl-Bs,41.4022663,2.2116703,"{'Sagranda': {'destination_addresses': ['C/ de Mallorca, 401, 08013 Barcelona, Spain'], 'origin_addresses': ['Passeig de Garcia Fària, 37-47, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '4.7 km', 'value': 4733}, 'duration': {'text': '37 mins', 'value': 2222}, 'fare': {'currency': 'EUR', 'text': '€4.80', 'value': 4.8}, 'status': 'OK'}]}], 'status': 'OK'}, 'Batllo': {'destination_addresses': ['Pg. de Gràcia, 43, 08007 Barcelona, Spain'], 'origin_addresses': ['Passeig de Garcia Fària, 37-47, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '7.9 km', 'value': 7921}, 'duration': {'text': '35 mins', 'value': 2108}, 'fare': {'currency': 'EUR', 'text': '€4.80', 'value': 4.8}, 'status': 'OK'}]}], 'status': 'OK'}, 'Gothic': {'destination_addresses': ['Gothic Quarter, Barcelona, Spain'], 'origin_addresses': ['Passeig de Garcia Fària, 37-47, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '5.8 km', 'value': 5772}, 'duration': {'text': '36 mins', 'value': 2132}, 'fare': {'currency': 'EUR', 'text': '€2.40', 'value': 2.4}, 'status': 'OK'}]}], 'status': 'OK'}, 'Music': {'destination_addresses': ['C/ Palau de la Música, 4-6, 08003 Barcelona, Spain'], 'origin_addresses': ['Passeig de Garcia Fària, 37-47, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '6.9 km', 'value': 6944}, 'duration': {'text': '26 mins', 'value': 1578}, 'fare': {'currency': 'EUR', 'text': '€2.40', 'value': 2.4}, 'status': 'OK'}]}], 'status': 'OK'}, 'Guell': {'destination_addresses': ['Park Güell, 08024 Barcelona, Spain'], 'origin_addresses': ['Passeig de Garcia Fària, 37-47, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '11.6 km', 'value': 11597}, 'duration': {'text': '58 mins', 'value': 3474}, 'fare': {'currency': 'EUR', 'text': '€4.80', 'value': 4.8}, 'status': 'OK'}]}], 'status': 'OK'}}","{'Sagranda': {'destination_addresses': ['C/ de Mallorca, 401, 08013 Barcelona, Spain'], 'origin_addresses': ['Passeig de Garcia Fària, 37-47, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '4.7 km', 'value': 4669}, 'duration': {'text': '17 mins', 'value': 1047}, 'status': 'OK'}]}], 'status': 'OK'}, 'Batllo': {'destination_addresses': ['Pg. de Gràcia, 43, 08007 Barcelona, Spain'], 'origin_addresses': ['Passeig de Garcia Fària, 37-47, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '5.1 km', 'value': 5147}, 'duration': {'text': '17 mins', 'value': 1026}, 'status': 'OK'}]}], 'status': 'OK'}, 'Gothic': {'destination_addresses': ['Gothic Quarter, Barcelona, Spain'], 'origin_addresses': ['Passeig de Garcia Fària, 37-47, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '4.5 km', 'value': 4470}, 'duration': {'text': '14 mins', 'value': 845}, 'status': 'OK'}]}], 'status': 'OK'}, 'Music': {'destination_addresses': ['C/ Palau de la Música, 4-6, 08003 Barcelona, Spain'], 'origin_addresses': ['Passeig de Garcia Fària, 37-47, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '5.6 km', 'value': 5607}, 'duration': {'text': '22 mins', 'value': 1343}, 'status': 'OK'}]}], 'status': 'OK'}, 'Guell': {'destination_addresses': ['Park Güell, 08024 Barcelona, Spain'], 'origin_addresses': ['Passeig de Garcia Fària, 37-47, 08019 Barcelona, Spain'], 'rows': [{'elements': [{'distance': {'text': '6.2 km', 'value': 6248}, 'duration': {'text': '22 mins', 'value': 1344}, 'status': 'OK'}]}], 'status': 'OK'}}","{'Sagranda': -1175, 'Batllo': -1082, 'Gothic': -1287, 'Music': -235, 'Guell': -2130}",-5909
